model_year,maker,model_name,city,distance_covered (km),fuel_type,pre_owner,price (₹)
2013,Maruti,Alto 800 LXI,Pune,25478,Petrol,1st Owner,203399
2010,Honda,City S MT PETROL,Pune,41911,Petrol,1st Owner,348299
2016,Renault,Kwid RXT 1.0 EASY-R  AT,Pune,19266,Petrol,1st Owner,336499
2014,Maruti,Celerio VXI AMT,Pune,19510,Petrol,2nd Owner,345399
2015,Hyundai,Verna FLUIDIC 1.6 VTVT S (O)  MT,Pune,25274,Petrol,1st Owner,523799
2018,Maruti,Alto 800 LXI,Pune,17439,Petrol,1st Owner,338499
2009,Hyundai,i10 MAGNA 1.2,Pune,76286,Petrol,2nd Owner,178599
2015,Volkswagen,Polo HIGHLINE1.2L PETROL,Pune,20415,Petrol,1st Owner,441199
2013,Honda,City S MT PETROL,Pune,17665,Petrol,2nd Owner,404699
2014,Maruti,Celerio VXI,Pune,48110,Petrol,1st Owner,380199
2011,Ford,Figo 1.2 ZXI DURATEC,Pune,68190,Petrol,3rd Owner,189399
2010,Volkswagen,Polo HIGHLINE1.2L DIESEL,Pune,65813,Diesel,1st Owner,258999
2013,Maruti,Wagon R 1.0 VXI,Pune,54361,Petrol,2nd Owner,244099
2009,Hyundai,i10 MAGNA 1.2,Pune,65198,Petrol,2nd Owner,144499
2014,Honda,Amaze 1.2 SX MT I VTEC,Pune,61893,Petrol,1st Owner,372899
2017,Volkswagen,Polo GT TSI 1.2 PETROL AT,Pune,26041,Petrol,1st Owner,784699
2011,BMW,X1 SDRIVE 20D,Pune,35626,Diesel,2nd Owner,796199
2012,Tata,Manza EX QUADRAJET,Pune,107319,Diesel,1st Owner,234599
2012,Hyundai,Verna FLUIDIC 1.6 EX CRDI,Pune,101815,Diesel,2nd Owner,402399
2017,Maruti,Ertiga VDI SHVS,Pune,25104,Diesel,1st Owner,774999
2011,Skoda,Fabia AMBIENTE 1.2 MPI,Pune,80826,Petrol,1st Owner,212299
2018,Renault,Duster RXZ DIESEL 110,Pune,16931,Diesel,1st Owner,823499
2011,Ford,Figo 1.4 ZXI DURATORQ,Pune,105448,Diesel,1st Owner,215699
2018,Maruti,Vitara Brezza ZDI PLUS,Pune,16351,Diesel,1st Owner,868399
2017,Maruti,Ertiga VDI SHVS,Pune,51203,Diesel,1st Owner,730199
2015,Maruti,Ertiga VXI,Pune,79846,Petrol,1st Owner,513999
2015,Mercedes,Benz CLA Class CLA 200 CDI SPORT,Pune,73412,Diesel,2nd Owner,1694099
2016,Maruti,Ciaz ZDI SHVS HYBIRD,Pune,72862,Diesel,1st Owner,631099
2015,Volkswagen,Vento HIGHLINE PETROL,Pune,73613,Petrol,1st Owner,466399
2011,Audi,A4 2.0 TDI,Pune,104520,Diesel,2nd Owner,680799
2019,MG,HECTOR SHARP DCT PETROL,Pune,22462,Petrol,1st Owner,1543199
2017,Tata,Hexa Varicor 400 XTA,Pune,54998,Diesel,1st Owner,1042299
2018,Hyundai,Creta 1.6 SX AT CRDI,Pune,30872,Diesel,1st Owner,1379199
2013,Hyundai,i20 SPORTZ 1.2 VTVT,Pune,87548,Petrol,3rd Owner,354999
2012,Chevrolet,Beat LT DIESEL,Pune,185927,Diesel,1st Owner,153299
2016,Mahindra,XUV500 W6 4X2,Pune,100573,Diesel,1st Owner,816500
2014,Hyundai,Verna FLUIDIC 1.6 SX VTVT,Pune,88958,Petrol,1st Owner,513899
2011,BMW,X1 SDRIVE 20D,Pune,112688,Diesel,3rd Owner,673099
2014,Honda,Amaze 1.5 SX MT I DTEC,Pune,113188,Diesel,1st Owner,342199
2009,Toyota,Innova 2.5 V 8 STR,Pune,101849,Diesel,1st Owner,543399
2011,BMW,X1 SDRIVE 20D,Pune,166437,Diesel,1st Owner,752899
2016,Tata,Safari Storme 2.2 VX 4X2,Pune,150831,Diesel,1st Owner,627899
2015,Ford,Figo 1.4 EXI DURATORQ,Pune,183798,Diesel,1st Owner,238399
2014,Ford,Ecosport 1.5 TREND TDCI,Pune,131741,Diesel,1st Owner,479599
2011,Maruti,Ritz LXI,Pune,24635,Petrol,1st Owner,190699
2015,Tata,Nano TWIST XTA,Pune,13193,Petrol,1st Owner,207899
2014,Maruti,Wagon R 1.0 VXI,Pune,16251,Petrol,1st Owner,352099
2012,Maruti,Alto LXI CNG,Pune,26760,Petrol + CNG,1st Owner,176999
2014,Hyundai,Xcent S 1.2,Pune,28423,Petrol,2nd Owner,386699
2016,Renault,Kwid RXL,Pune,20385,Petrol,1st Owner,261599
2010,Maruti,Wagon R 1.0 VXI,Pune,29699,Petrol,1st Owner,208099
2017,Maruti,Wagon R 1.0 VXI PLUS,Pune,12889,Petrol,1st Owner,438599
2017,Maruti,Celerio VXI AMT,Pune,20176,Petrol,1st Owner,435499
2011,Hyundai,i20 ASTA 1.2,Pune,38262,Petrol,1st Owner,266799
2011,Chevrolet,Spark LT 1.0,Pune,36258,Petrol,1st Owner,148899
2010,Hyundai,i10 MAGNA 1.2,Pune,35952,Petrol,1st Owner,219699
2017,Maruti,Baleno DELTA 1.2 K12,Pune,25533,Petrol,1st Owner,544699
2010,Ford,Figo 1.2 TITANIUM DURATEC,Pune,31320,Petrol,2nd Owner,195599
2014,Maruti,Wagon R 1.0 VXI,Pune,38458,Petrol,1st Owner,340399
2012,Honda,Brio 1.2 E MT I VTEC,Pune,40636,Petrol,1st Owner,249499
2013,Ford,Ecosport 1.0 ECOBOOST TITANIUM OPT,Pune,43545,Petrol,2nd Owner,457799
2010,Maruti,Zen Estilo LXI,Pune,33011,Petrol,1st Owner,169099
2013,Maruti,Wagon R 1.0 LXI CNG,Pune,45981,Petrol + CNG,2nd Owner,268999
2017,Maruti,Alto 800 VXI,Pune,5927,Petrol,1st Owner,306599
2015,Maruti,Wagon R 1.0 LXI CNG,Pune,22799,Petrol + CNG,1st Owner,361999
2015,Maruti,Wagon R 1.0 LXI,Pune,16770,Petrol,1st Owner,336599
2012,Maruti,Alto K10 LXI,Pune,55072,Petrol,3rd Owner,177299
2017,Maruti,Alto 800 LXI,Pune,32862,Petrol,1st Owner,286699
2015,Maruti,Alto K10 VXI AMT,Pune,26051,Petrol,2nd Owner,286999
2010,Hyundai,i10 MAGNA 1.2 KAPPA2,Pune,56737,Petrol,2nd Owner,223499
2010,Maruti,Wagon R VXI,Pune,49949,Petrol,1st Owner,197199
2015,Maruti,Wagon R 1.0 VXI,Pune,39094,Petrol,2nd Owner,365599
2014,Hyundai,i10 SPORTZ 1.1 IRDE2,Pune,44857,Petrol,1st Owner,293799
2013,Maruti,Wagon R 1.0 LXI,Pune,55905,Petrol,1st Owner,255799
2012,Maruti,Alto K10 VXI,Pune,48367,Petrol,2nd Owner,197099
2017,Maruti,Swift VXI LIMITED EDITION,Pune,27809,Petrol,1st Owner,501199
2012,Hyundai,Eon ERA PLUS,Pune,58646,Petrol,2nd Owner,193299
2010,Hyundai,i20 MAGNA O 1.2,Pune,28434,Petrol,2nd Owner,265199
2013,Ford,Ecosport 1.5 TREND TDCI,Pune,39015,Diesel,1st Owner,503399
2015,Hyundai,Elite i20 ASTA 1.2,Pune,47214,Petrol,1st Owner,461099
2019,Maruti,New  Wagon-R ZXI 1.2,Pune,5562,Petrol,1st Owner,567899
2015,Hyundai,Eon ERA PLUS,Pune,19737,Petrol,1st Owner,258099
2014,Maruti,Wagon R 1.0 VXI,Pune,31625,Petrol,1st Owner,290599
2015,Honda,Brio 1.2 S MT I VTEC,Pune,35067,Petrol,1st Owner,356799
2012,Maruti,Swift Dzire VXI 1.2 BS IV,Pune,53688,Petrol,1st Owner,361799
2010,Maruti,Ritz VXI BS IV,Pune,50769,Petrol,1st Owner,208899
2013,Maruti,Alto K10 VXI,Pune,33351,Petrol,1st Owner,215599
2010,Hyundai,i10 SPORTZ 1.2 KAPPA2,Pune,52079,Petrol,2nd Owner,241799
2020,KIA,SELTOS HTX 1.5 DIESEL,Pune,2765,Diesel,1st Owner,1494999
2014,Maruti,Alto 800 VXI,Pune,22538,Petrol,1st Owner,238799
2010,Maruti,Alto K10 LXI,Pune,65510,Petrol,2nd Owner,170999
2012,Maruti,Wagon R 1.0 VXI,Pune,21482,Petrol,2nd Owner,274499
2016,Nissan,Terrano XL P,Pune,37910,Petrol,2nd Owner,434099
2009,Hyundai,Santro Xing GLS,Pune,25374,Petrol,1st Owner,160699
2016,Maruti,Baleno DELTA DDIS 190,Pune,30452,Diesel,2nd Owner,523599
2017,Renault,Kwid 1.0 RXT,Pune,21416,Petrol,1st Owner,319399
2017,Maruti,Celerio ZXI,Pune,26428,Petrol,1st Owner,408499
2017,Hyundai,Elite i20 ASTA 1.2 (O),Pune,25483,Petrol,1st Owner,583599
2010,Maruti,Eeco 7 STR,Pune,49362,Petrol,1st Owner,211199
2014,Maruti,Swift VDI,Pune,38846,Diesel,1st Owner,473399
2015,Hyundai,Grand i10 ASTA 1.2 (O) VTVT,Pune,46917,Petrol,1st Owner,385699
2014,Maruti,Celerio VXI,Pune,18670,Petrol,1st Owner,347599
2014,Hyundai,i10 SPORTZ 1.1 IRDE2,Pune,43814,Petrol,1st Owner,296699
2014,Maruti,Eeco 7 STR,Pune,45010,Petrol,2nd Owner,285499
2014,Hyundai,Eon ERA PLUS,Pune,17416,Petrol,1st Owner,259799
2014,Honda,Amaze 1.2 SMT I VTEC,Pune,33942,Petrol,1st Owner,427599
2013,Hyundai,Grand i10 SPORTS 1.2 VTVT,Pune,31238,Petrol,2nd Owner,331199
2015,Hyundai,Eon MAGNA PLUS,Pune,18279,Petrol,1st Owner,263999
2015,Maruti,Celerio ZXI AMT,Pune,42009,Petrol,1st Owner,364699
2011,Ford,Figo 1.2 ZXI DURATEC,Pune,63042,Petrol,1st Owner,222399
2010,Maruti,Wagon R LXI,Pune,51491,Petrol,1st Owner,190799
2013,Hyundai,Grand i10 MAGNA 1.2 VTVT,Pune,25889,Petrol,2nd Owner,333799
2010,Hyundai,i10 MAGNA 1.2 KAPPA2,Pune,41175,Petrol,1st Owner,257199
2013,Honda,Brio 1.2 S MT I VTEC,Pune,32173,Petrol,2nd Owner,296199
2013,Hyundai,Eon ERA PLUS,Pune,53085,Petrol,2nd Owner,194399
2013,Toyota,Etios Liva GD,Pune,46910,Diesel,1st Owner,379899
2014,Hyundai,Elite i20 ASTA 1.2,Pune,33059,Petrol,1st Owner,502599
2016,Maruti,Swift Dzire VXI OPT,Pune,9984,Petrol,1st Owner,546899
2014,Maruti,Alto K10 VXI,Pune,56479,Petrol,1st Owner,246899
2013,Maruti,Wagon R 1.0 VXI,Pune,55753,Petrol,1st Owner,269999
2010,Chevrolet,Spark LT 1.0,Pune,63541,Petrol,2nd Owner,134099
2010,Volkswagen,Polo HIGHLINE1.2L PETROL,Pune,70207,Petrol,4th Owner,250499
2010,Maruti,Alto LXI,Pune,64268,Petrol,2nd Owner,144599
2016,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Pune,30367,Petrol,1st Owner,428599
2018,Maruti,Wagon R 1.0 LXI CNG,Pune,22982,Petrol + CNG,1st Owner,401599
2017,Maruti,IGNIS DELTA 1.2 K12,Pune,29912,Petrol,1st Owner,438099
2013,Maruti,Alto 800 LXI,Pune,26955,Petrol,1st Owner,213899
2015,Honda,Amaze 1.2 SMT I VTEC,Pune,43575,Petrol,1st Owner,431399
2015,Hyundai,Grand i10 MAGNA 1.2 KAPPA VTVT,Pune,48057,Petrol,1st Owner,392699
2013,Hyundai,Eon MAGNA PLUS,Pune,40796,Petrol,1st Owner,225199
2008,Maruti,Swift VXI 1.3,Pune,64425,Petrol + CNG,2nd Owner,199999
2012,Maruti,Wagon R 1.0 LXI,Pune,10815,Petrol,1st Owner,255999
2009,Hyundai,Santro Xing GLS,Pune,69797,Petrol,2nd Owner,158599
2013,Maruti,Swift VXI,Pune,53390,Petrol,1st Owner,357199
2016,Maruti,Wagon R 1.0 VXI,Pune,48347,Petrol,1st Owner,320199
2014,Hyundai,New Elantra SX 1.8 AT,Pune,40273,Petrol,1st Owner,649699
2016,Maruti,Alto 800 LXI,Pune,4887,Petrol,1st Owner,282499
2014,Hyundai,Xcent S 1.2,Pune,33642,Petrol,1st Owner,396499
2010,Hyundai,i20 MAGNA O 1.2,Pune,48342,Petrol,1st Owner,271999
2015,Hyundai,Grand i10 ASTA 1.2 AT VTVT,Pune,40737,Petrol,1st Owner,427599
